fuente,anio,archivo_zip,archivo_dta,variable,label_dta
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C4R12,c7c4r12
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C5R12,c7c5r12
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C6R12,c7c6r12
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C7R12,c7c7r12
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C2R13,c7c2r13
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C3R13,c7c3r13
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C4R13,c7c4r13
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C5R13,c7c5r13
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C6R13,c7c6r13
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C7R13,c7c7r13
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R1C6,c7r1c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R5C6,c7r5c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R6C6,c7r6c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C4R14,c7c4r14
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C5R14,c7c5r14
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R8C6,c7r8c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R10C6,c7r10c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R5C7,c7r5c7
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R6C7,c7r6c7
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C4R15,c7c4r15
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7C5R15,c7c5r15
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R8C7,c7r8c7
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R10C7,c7r10c7
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R16C1,c7r16c1
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R16C2,c7r16c2
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R16C3,c7r16c3
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R16C4,c7r16c4
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R16C5,c7r16c5
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R16C6,c7r16c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R16C7,c7r16c7
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R17C2,c7r17c2
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R17C3,c7r17c3
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R17C4,c7r17c4
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R17C5,c7r17c5
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R17C6,c7r17c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R17C7,c7r17c7
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R18C2,c7r18c2
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R18C3,c7r18c3
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R18C4,c7r18c4
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R18C5,c7r18c5
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R18C6,c7r18c6
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C7R18C7,c7r18c7
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,C2R5CERT,c2r5CERT
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PETROC,PETROC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PETROV,PETROV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PETROAUTO,PETROAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PETROCO,PETROCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,DIESC,DIESC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,DIESV,DIESV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,DIESAUTO,DIESAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,DIESCO,DIESCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,FUELC,FUELC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,FUELV,FUELV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,FUELAUTO,FUELAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,FUELCO,FUELCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASOLC,GASOLC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASOLV,GASOLV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASOLAUTO,GASOLAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASOLCO,GASOLCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,KEROSC,KEROSC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,KEROSV,KEROSV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,KEROSAUTO,KEROSAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,KEROSCO,KEROSCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASNC,GASNC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASNV,GASNV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASNAUTO,GASNAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASNCO,GASNCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASPC,GASPC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASPV,GASPV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASPAUTO,GASPAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,GASPCO,GASPCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONMC,CARBONMC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONMV,CARBONMV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONMAUTO,CARBONMAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONMCO,CARBONMCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONCC,CARBONCC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONCV,CARBONCV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONCAUTO,CARBONCAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONCCO,CARBONCCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONVC,CARBONVC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONVV,CARBONVV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONVAUTO,CARBONVAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CARBONVCO,CARBONVCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,LENAC,LENAC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,LENAV,LENAV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,LENAAUTO,LENAAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,LENACO,LENACO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,BAGAC,BAGAC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,BAGAV,BAGAV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,BAGAAUTO,BAGAAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,BAGACO,BAGACO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCAC,CASCAC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCAV,CASCAV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCAAUTO,CASCAAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCACO,CASCACO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCAFC,CASCAFC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCAFV,CASCAFV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCAFAUTO,CASCAFAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CASCAFCO,CASCAFCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,RESPALC,RESPALC
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,RESPALV,RESPALV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,RESPALAUTO,RESPALAUTO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,RESPALCO,RESPALCO
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,TOTALV,TOTALV
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PRODBR2,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PRODBIND,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CONSMATE,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CONSIN,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,CONSIN2,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PRESSPER,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,SALARPER,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PRESPYTE,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,SALPEYTE,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,EELEC,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,REMUTEMP,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,INVEBRTA,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,ACTIVFI,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,DEPRECIA,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PERTOTAL,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PERTEM3,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PERSOCU,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PERSOESC,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PPERYTEM,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PERAPREN,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,SALAPREN,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,VALAGRI,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,VALORCOM,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,VALORCX,
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,PORCVT,PORCVT
EAM,2020,EAM_2020.zip,EAM_2020/EAM_2020.dta,VALORVEN,VALORVEN
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,NORDEMP,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,NORDEST,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,DPTO,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CIIU4,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PERIODO,periodo
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C1N,c4r1c1n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C2N,c4r1c2n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C1E,c4r2c1e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C2E,c4r2c2e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C1,c4r1c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C2,c4r1c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C3,c4r1c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C4,c4r1c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C1T,c4r4c1t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C2T,c4r4c2t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C3N,c4r1c3n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C4N,c4r1c4n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C3E,c4r2c3e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C4E,c4r2c4e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C1,c4r2c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C2,c4r2c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C3,c4r2c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C4,c4r2c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C3T,c4r4c3t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C4T,c4r4c4t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C5N,c4r1c5n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C6N,c4r1c6n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C5E,c4r2c5e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C6E,c4r2c6e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R3C1,c4r3c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R3C2,c4r3c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R3C3,c4r3c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R3C4,c4r3c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C5T,c4r4c5t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C6T,c4r4c6t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C7N,c4r1c7n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C8N,c4r1c8n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C7E,c4r2c7e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C8E,c4r2c8e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C1,c4r4c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C2,c4r4c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C3,c4r4c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C4,c4r4c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C7T,c4r4c7t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C8T,c4r4c8t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6MN,c4r6mn
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6HN,c4r6hn
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6ME,c4r6me
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6HE,c4r6he
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6OM,c4r6om
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6OH,c4r6oh
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6DM,c4r6dm
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6DH,c4r6dh
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6TM,c4r6tm
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R6TH,c4r6th
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C9N,c4r1c9n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R1C10N,c4r1c10n
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C9E,c4r2c9e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R2C10E,c4r2c10e
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R5C1,c4r5c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R5C2,c4r5c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R5C3,c4r5c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R5C4,c4r5c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C9T,c4r4c9t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C4R4C10T,c4r4c10t
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R2PT,c3r2pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R2C1,c3r2c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R2C2,c3r2c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R2C3,c3r2c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R3PT,c3r3pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R3C1,c3r3c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R3C2,c3r3c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R3C3,c3r3c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R4PT,c3r4pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R4C1,c3r4c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R4C2,c3r4c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R4C3,c3r4c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R5PT,c3r5pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R5C1,c3r5c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R5C2,c3r5c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R5C3,c3r5c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R6PT,c3r6pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R6C1,c3r6c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R6C2,c3r6c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R6C3,c3r6c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R7PT,c3r7pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R7C1,c3r7c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R7C2,c3r7c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R7C3,c3r7c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R8PT,c3r8pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R8C1,c3r8c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R8C2,c3r8c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R8C3,c3r8c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,R1CSAP,r1csap
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,R2CSAP,r2csap
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,R3CSAP,r3csap
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,R4CSAP,r4csap
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R9PT,c3r9pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R9C1,c3r9c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R9C2,c3r9c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R9C3,c3r9c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R10PT,c3r10pt
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R10C1,c3r10c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R10C2,c3r10c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R10C3,c3r10c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R44C2,c3r44c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R44C3,c3r44c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R40C2,c3r40c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R40C3,c3r40c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R14C1,c3r14c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R14C3,c3r14c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R41C1,c3r41c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R41C2,c3r41c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R41C3,c3r41c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R13C1,c3r13c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R13C2,c3r13c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R13C3,c3r13c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R45C2,c3r45c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R45C3,c3r45c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R15C1,c3r15c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R15C2,c3r15c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R15C3,c3r15c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R16C1,c3r16c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R16C2,c3r16c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R16C3,c3r16c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R17C1,c3r17c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R17C2,c3r17c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R17C3,c3r17c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R18C1,c3r18c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R18C2,c3r18c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R18C3,c3r18c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R21C1,c3r21c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R21C2,c3r21c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R21C3,c3r21c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R36C1,c3r36c1
